Test_Loss,Train_Loss
0.05648093670606613,0.05490070988591283
0.054496279607216515,0.05441028178215791
0.05717834581931432,0.05419032508507371
0.06040887037913004,0.054791798994231686
0.0552527147034804,0.05439341240204298
0.053656009336312614,0.0540747318822795
0.05445740992824236,0.0543451683404736
0.053683736672004066,0.0538923698835648
0.05841529741883278,0.05365165842410464
0.052669535080591835,0.05385673079544153
0.05317322909832001,0.05322612662059374
0.05417792499065399,0.05369487505119581
0.10787401596705119,0.05308949129464917
0.05359782402714094,0.05344640852835698
0.05344694728652636,0.05355880883498452
0.0519553671280543,0.05332762092495194
0.05114100128412247,0.05260651553861606
0.057768646627664566,0.05240750114600628
0.05124471336603165,0.053187191808739535
0.053796706100304924,0.05233047470354881
0.05376499022046725,0.0525610066162279
0.06287173802653949,0.058513353913067244
0.06071606154243151,0.056809006294665426
0.06342275564869244,0.05381648361873932
0.05883312846223513,0.05303703726102144
0.058882606526215873,0.052418750746605486
0.05820328245560328,0.05208620075614025
0.0554962120950222,0.052365450164637506
0.05444441611568133,0.052358347862863384
0.05211277926961581,0.05217396447626062
0.05240672826766968,0.051637824481496446
0.0523760678867499,0.05169273333815046
0.054240237921476364,0.05157262640885818
0.05628023172418276,0.05165087865092433
0.052174518505732216,0.0510840007963662
0.05335523063937823,0.05138364557224589
0.053699557979901634,0.051079760699604564
0.050373535603284836,0.05110173970938493
0.04972761124372482,0.050949471357923284
0.05237889910737673,0.05118278022377919
0.05312627802292506,0.05075203419591372
0.049674088756243386,0.05133574709105186
0.05603532244761785,0.050971018054928534
0.05407653748989105,0.05089074735028239
0.06019841134548187,0.05075559596746014
0.05665190021197001,0.051286838650225826
0.05439873784780502,0.05058721082810408
0.05103776231408119,0.05029464034268107
0.052034219106038414,0.05067990778778226
0.06288666526476543,0.05015361377109702
0.06657120088736217,0.04995359809925923
0.06490316862861316,0.04991601488720148
0.0584468220671018,0.05028119208052372
0.06467857832709949,0.050526808648823925
0.0635925034681956,0.04961921360630255
0.05796352277199427,0.050134872360966906
0.04938408980766932,0.05104481766764552
0.05801961446801821,0.05016625908991465
0.049979557593663536,0.04982824297621846
0.04945489019155502,0.04986183465912174
0.054033772399028145,0.0496824447495433
0.05237163106600443,0.049505132190787636
0.04862264171242714,0.04978998029270233
0.056239294509092964,0.04908375053976973
0.04970161865154902,0.04964060711268431
0.0496124637623628,0.04914273587891307
0.049540827671686806,0.04955742064003761
0.05024245133002599,0.049204813125423894
0.04976889739433924,0.04972311672873986
0.050564722468455635,0.049449731213733174
0.05586719885468483,0.05442503323921791
0.05475951234499613,0.05331059153645466
0.05466302980979284,0.05168818321843178
0.05555988848209381,0.05037473840638995
0.04983095700542132,0.05000325041608168
0.05151556928952535,0.04960515624724138
0.05371656517187754,0.049570003333382115
0.05003639062245687,0.04923812581751591
0.04905970022082329,0.04932468134957629
0.049003141621748604,0.04937519589200234
0.05088443184892336,0.04899792196467901
0.050994658221801124,0.048896355100740224
0.04914147282640139,0.04863568689101017
0.050251265366872154,0.048754412621164166
0.050594136118888855,0.04893272829791292
0.051373290518919625,0.04876088353399283
0.04859716445207596,0.04860354934890683
